name,price,img,rating,reviews,link
E.E Thread - Dhaga - Nalki - 60 Pieces - Different Colors - Home Sewing Threads Package,699.00,https://static-01.daraz.pk/p/d77f87b4ca544a3caa73081544cb4bb2.jpg,4,223,//www.daraz.pk/products/ee-60-i227382959-s2369425738.html?search=1
HLstar® N35 Air buds TWS Airpods _ with Super Sound Gaming Wireless Earphones Low Latency Super Bass Hifi Stereo Handfree Music Bluetooth 5.2 Headsets With HD Noise Reduction Headphone With Microphone For Mobile,1149,https://static-01.daraz.pk/p/1bc7c6d26759b01a320c2ae7fd477d6c.jpg,4.4,72,//www.daraz.pk/products/hlstarn35-tws-hifi-52-hd-i432598829-s2225681913.html?search=1
Pack of 57 pcs theme set Birthday Decoration Items for Boys and girls .1 banner.1 arch tape.1 glue and 54 different colors balloons Kit as per photos | Blue Birthday Decorations for Husband | Blue and Silver Balloons for Birthday Decorations for Boys,598.00,https://pk-live-21.slatic.net/kf/Sf361e2784d0745c0a1adfb30c08b3870d.jpg,4.3,430,//www.daraz.pk/products/57-i435980752-s2462432983.html?search=1
BNB Rice Facewash 120ml,750.00,https://static-01.daraz.pk/p/ca11bd5662deb0234446c811ae9c4400.jpg,4.7,760,//www.daraz.pk/products/bnb-rice-facewash-120ml-i456691852-s2162379810.html?search=1
HONDA CITY 2009-22 VELVET DASHBOARD MAT,1999.00,https://static-01.daraz.pk/p/70258aff307811d0178d57b2791a95b5.jpg,5,13,//www.daraz.pk/products/honda-city-2009-22-velvet-dashboard-mat-i407823089-s1956599224.html?search=1
Hontinga for Vivo Y20 2021 Y20i Y20S Y12S Y20S G Back Cover Luxury 6D Plating Lover Heart Side Pattern Case Soft Silicone Square Mobile Cover,626.00,https://static-01.daraz.pk/p/31e43b41776eaaf93575a828f6a676df.jpg,4.8,452,//www.daraz.pk/products/hontinga-for-vivo-y20-2021-y20i-y20s-y12s-y20s-g-back-cover-luxury-6d-plating-lover-heart-side-pattern-case-soft-silicone-square-mobile-cover-i254110033-s1470659018.html?search=1
Premium Car Wash Shampoo and Wax | Lavender Fragrance | High Foaming Formula | 5 Litre,1199.00,https://static-01.daraz.pk/p/0be5605adcb23553c06395410a206b47.png,4.6,63,//www.daraz.pk/products/5-i435990556-s2391867070.html?search=1
Baby Cycle 12 inch Kids Bicycle With Front Basket & Supporting Tire 2-5 Years Old Baby,4199.00,https://static-01.daraz.pk/p/f2ffb0c62346654e1608da3a421de054.jpg,4.6,90,//www.daraz.pk/products/12-2-5-i432065213-s2273138805.html?search=1
15-Piece Poster Color Set,170.00,https://static-01.daraz.pk/p/69c16b7381f008cd343fc5351bf40254.png,4.9,22,//www.daraz.pk/products/15-i517852161-s2452229230.html?search=1
Visual Art Diary Signature A6/A5/A4/A3 120page 110gsm,500.00,https://static-01.daraz.pk/p/c976d98705d210ce6fd7edafb325aa31.jpg,4.8,166,//www.daraz.pk/products/mont-marte-signature-visual-art-diary-110gsm-a4a5-120-page-i190788068-s1692369610.html?search=1
Multiple colors Straps For Mi Band 4 Straps / Mi band 3 Straps  / M4 Straps / M3 Straps Multiple colors Strap,299.00,https://static-01.daraz.pk/p/d437b6c60430dd5d2fbdc5e9a118d06e.jpg,4.7,1519,//www.daraz.pk/products/mi-4-mi-3-m4-m3-i143592412-s1412770120.html?search=1
"Makeup Blender Sponges Set 10 PCs with Jar, Foundation Blending Sponge, Cosmetics Puff, 10 Pcs Multiple Shapes and Colour with jar.",749.00,https://static-01.daraz.pk/p/19e06e0a7c7002c69cbb00ea4a1d1b8c.jpg,4.8,76,//www.daraz.pk/products/10-i433582451-s2316747743.html?search=1
Outdoor Sport Bags T60 Waterproof luggage/travel Bag/Gym Sport Backpack Multifunctional Sports Bag,1799.00,https://static-01.daraz.pk/p/834586078f62f36c3d095ab17852d6a5.jpg,4.9,27,//www.daraz.pk/products/t60-i465496190-s2199373543.html?search=1
For OPPO A15 Case Cartoon Lovely Cute Bow Stitch Strawberry Bear Tiger Shape Silicone Soft Shell Cases For OPPO A15S Case Cover,1064.00,https://static-01.daraz.pk/p/331975961a16edfa918051a96a46ad9e.jpg,4.9,55,//www.daraz.pk/products/a15-a15s-i250673335-s1722028017.html?search=1
SHERICE Acrylic Rotating Jewelry Organizer with Lid Transparent | Ear Rings & Necklace_Bracelets Holder | Rotating Makeup Organizer,999.00,https://static-01.daraz.pk/p/9654c048552b0a157762350a85b45f57.jpg,4.4,524,//www.daraz.pk/products/rotate-able-jewellery-organizers-storage-box-ear-ring-holder-earringgs-stand-new-gift-for-girls-two-sided-with-lock-glass-earring-cupboard-tray-drawer-plastic-small-jewelry-box-cosmetic-container-neck-lace-lipstick-acrylic-vanity-hanger-stand-i379437450-s1872838840.html?search=1
Pack of 6 Stretchable Tights Pajamas Leggings For Girls Soft Comfortable Material Tights-Durable Fabric-Multicolor,1399.00,https://static-01.daraz.pk/p/8644c70b805740e7efb6d9ef01dba507.jpg,4.5,119,//www.daraz.pk/products/6-i178354130-s1355244085.html?search=1
Wax Heater Machine + FREE Wax Beans & Wooden Spatula | Wax Warmer,1499.00,https://static-01.daraz.pk/p/f0190b5940f2990dbf5af6faaebc35f7.jpg,4.4,640,//www.daraz.pk/products/professional-pro-wax-100-wax-heater-machine-with-wax-beans-wooden-spatula-and-sticks-wax-machine-beans-heater-for-women-with-beans-waxing-machine-kit-body-hair-waxing-heater-machine-for-face-hair-pro-wax100-heater-machine-200-small-double-mini-pink-black-i214282839-s2039805082.html?search=1
FASHION! 2 GAZ/ BIG SIZE (3.75 WIDE) FINE QUALITY MILKY SHUTTLE LACE FOR WOMEN CLOTHES,400.00,https://static-01.daraz.pk/p/c91ea53bd8ab33a1da0a5d212818e635.jpg,4.8,82,//www.daraz.pk/products/fashion-2-gaz-big-size-375-wide-fine-quality-milky-shuttle-lace-for-clothes-fancy-lace-for-women-clothes-i403189933-s2229875204.html?search=1
"Luxury Techmanistan 24 Pieces Stainless Steel Golden Cutlery Set, Polished Cutlery For 6 People, Stainless Steel Cutlery incl. Knife, Fork, Spoon, Teaspoon, Cutlery Gift Box",4799.00,https://pk-live-21.slatic.net/kf/Scf2a7f6dbf0a4d5eacc772dea640c3b1L.jpg,4.9,48,//www.daraz.pk/products/24-6-i481042776-s2433606758.html?search=1
Original 100% Vivo_ 44w Flash charger Original Vivo_ Dual Engine charger for Vivo_V20 Se V19 V20 V23 V23e 5G  V23 5G V25 Pro 5G V25e V 25 5G V29e 5G V29 5G V27 Y27s V21 V21e V17 Pro X50 Pro X60 Fast Flash Charging Dual Engine Charging Charge,4500.00,https://static-01.daraz.pk/p/1ff5e1870c6f5d11eb0293fd2f4a0a3a.jpg,4.9,78,//www.daraz.pk/products/33w-44w-55w-80w-20-c-usb-v19-v20-se-v20-v21e-v21-5g-v23e-5g-v23-5g-v25-5g-v25e-v-25-5g-x50-x50-x60-x60-x70-x80-5g-x80-5g-y53s-y73-i430789541-s2057190675.html?search=1
Miss Rose Silk Flawless Foundation 30ml,499.00,https://static-01.daraz.pk/p/1d3f276c3677783d3ddcfd9ea005f32f.jpg,4.5,4519,//www.daraz.pk/products/miss-rose-silk-flawless-foundation-30ml-i390505898-s1914575160.html?search=1
Eid Collection New Design Babies Romper For Baby Boys And Baby Girls Round Neck Short Sleeve Tee Top's Clothes sets Dresses outfit,499.00,https://pk-live-21.slatic.net/kf/Sadad0e3c5353494b9fab5d427fd6f663R.jpg,4.7,267,//www.daraz.pk/products/eid-collection-new-design-babies-romper-for-baby-boys-and-baby-girls-round-neck-short-sleeve-tee-tops-clothes-sets-dresses-outfit-i400987823-s1936096789.html?search=1
"4 in 1 Make Up Pen, Multifunctional Eyebrows Eyeliner Lip Liner Highlighter Makeup Pen, Touch Up 4-in-1 Makeup Pen, Waterproof All In One Makeup Pen",699.00,https://static-01.daraz.pk/p/bc9ce51fe768435629c1f6866ff35b10.jpg,5,1,//www.daraz.pk/products/1-4-i498776144-s2389588879.html?search=1
Luxury Plating Acrylic PC Silcione Phone Case For IPhone 11 12 13 14 15 Pro Max 6 6s 7 8 Plus Se 2020 XS Max XS XR Covers Shockproof Phone Casing Shell,349.00,https://static-01.daraz.pk/p/05f62ea80ed2f67b88661a9b5c0fc3d9.jpg,4.3,36,//www.daraz.pk/products/luxury-plating-acrylic-pc-silcione-phone-case-for-iphone-11-12-13-14-15-pro-max-6-6s-7-8-plus-se-2020-xs-max-xs-xr-covers-shockproof-phone-casing-shell-i451328574-s2146327403.html?search=1
"NIVEA Natural Glow Body Lotion, Liquorice & Berry, All Skin Types, 250ml",1624.00,https://static-01.daraz.pk/p/545160cdc14313f49c1e594223838b23.jpg,4.9,159,//www.daraz.pk/products/nivea-natural-glow-body-lotion-liquorice-berry-all-skin-types-250ml-i145902695-s1308354436.html?search=1
"EASE: Arabic Calligraphy Kit of 4. 6Pcs Bamboo Qalam set, 30ml Balck Ink, Inkpot, Matt Paper Sheets.",430.00,https://static-01.daraz.pk/p/17f6f90e1fada4cc018459ae5bd94e5f.png,4.6,187,//www.daraz.pk/products/4-6-30-i436038135-s2094296338.html?search=1
Redmi 10A / Redmi 9C Back Cover Soft Puffer Down Jacket Camera Protection Mobile Phone Case,245.00,https://static-01.daraz.pk/p/439bfd742de273c77d841f18a0754aad.jpg,3.7,3,//www.daraz.pk/products/redmi-10a-redmi-9c-back-cover-soft-puffer-down-jacket-camera-protection-mobile-phone-case-i381040676-s1878223614.html?search=1
Dalda Cooking oil Stnd-Up pouch 1 x5,2675.00,https://static-01.daraz.pk/p/00d9955d59ef4571d780e6a17ff098b9.png,4.8,52,//www.daraz.pk/products/dalda-cooking-oil-stnd-up-pouch-1-x5-i428242321-s2035491606.html?search=1
Get the Best Matte Lipsticks | Buy Affordable Lip Pencil Set & Lip Gloss | Long Lasting Imported Quality Matte Lip Collection | Best Selling Matte Lip Deal on Sale,310.00,https://static-01.daraz.pk/p/5eaaeb948378040074e5d40d79968cfb.jpg,N/A,0,//www.daraz.pk/products/-i533103189-s2503552826.html?search=1
Waterproof & Dustproof Twin Tub Washing Machine Cover For Manual Washing Machines All Brands Supported Anti Sunshine,625.00,https://static-01.daraz.pk/p/9bf806863552341039e8a4c4098299fa.jpg,4.5,393,//www.daraz.pk/products/-i405201925-s1952419302.html?search=1
"8"" | 10"" | 12"" | 16"" Multicolor Display LCD Drawing Writing Tablet for Kids & Adults with Pen | Eraseable Colorful E-writer Digital Memo Pad",449.00,https://static-01.daraz.pk/p/0155ab4df841da0370a1a75fd87e09e8.jpg,4.5,6,//www.daraz.pk/products/8-10-12-16-multicolor-display-lcd-drawing-writing-tablet-for-kids-adults-with-pen-eraseable-colorful-e-writer-digital-memo-pad-i466082292-s2202285393.html?search=1
IPhone X / XS (5.8) Silicone Logo Case COVER/ BACK COVER- official Silicone Case,669.00,https://static-01.daraz.pk/p/0aba8618ef66c8087abf872805d16558.jpg,4.5,376,//www.daraz.pk/products/iphone-x-xs-58-silicone-logo-case-cover-back-cover-official-i312504758-s1950926450.html?search=1
"2024 New Relief Sun Organic Sunscreen SPF50,+PA++++with Rice | Skin Care For All Skin Types | Nourishing Skin",857.00,https://pk-live-21.slatic.net/kf/Sdb42507ea1154a0daaa7c227f05904d0Z.jpg,N/A,0,//www.daraz.pk/products/spf50pa-i530889360-s2497339899.html?search=1
5 Stages water purifier | 5 Grade water Filter | Water filter for home | domestic water filter | water purifier |,6800.00,https://static-01.daraz.pk/p/c592637d7b618e2dc6bc610833958e87.jpg,4.7,409,//www.daraz.pk/products/5-stages-water-purifier-5-grade-water-filter-water-filter-for-home-domestic-water-filter-water-purifier-i103234397-s2087988318.html?search=1
Waterproof Makeup Storage Bag | Makeup Brushes Bag & Toiletries Organizers with Full of Storage | Cosmetic Brush Kit | Make Up Bags Pouch with Zipper For Travelling | Multipurpose Traveling Cosmetic Bags for Women,779.00,https://static-01.daraz.pk/p/2963137d3c0f28ef478e166d93136edc.jpg,4.4,128,//www.daraz.pk/products/travel-cosmetic-organizer-storage-jewellery-set-storage-box-big-cosmetics-poch-jewelry-lipstick-holder-beauty-large-vanity-counter-tops-kit-with-lock-3-in-1-simple-boxes-with-mirror-for-girls-kids-plastic-wooden-acrylic-wall-stand-433064791-i433064791-s2396239531.html?search=1
"Support yourself Quote Laptop Skin Vinyl Sticker Decal, 12 13 13.3 14 15 15.4 15.6 inch Laptop Skin Sticker Cover Art Decal Protector Fits All Laptops",410.00,https://static-01.daraz.pk/p/a12deeddc4ca42deb155d1ff706768ed.jpg,4.4,77,//www.daraz.pk/products/12-13-133-14-15-154-i229526368-s1449858464.html?search=1
10 Meter Bubble Wrap,650.00,https://static-01.daraz.pk/p/7a896edabf238f6de0a4d6a9ea948b40.jpg,4.3,5931,//www.daraz.pk/products/10-i17380531-s162789289.html?search=1
Original Type C to 3.5mm & Lightening to 3.5mm Headphone Jack adapter - Audio Converter Jack - Type C To 3.5mm & Lightening to 3.5mm Aux Audio Cable Headphone Jack Adapter For All Type C & Lightening jack Mobile Phones,280,https://static-01.daraz.pk/p/ed5802244600164a1bec56ee01cc0935.jpg,4.8,27,//www.daraz.pk/products/original-type-c-to-35mm-lightening-to-35mm-headphone-jack-adapter-audio-converter-jack-type-c-to-35mm-lightening-to-35mm-aux-audio-cable-headphone-jack-adapter-for-all-type-c-lightening-jack-mobile-phones-i465482839-s2223230710.html?search=1
Dog Cat Food Pail Plastic Storage Tank with Measuring Cup Container Moisture-proof Sealed Jar Pet Supplies Accessories,1726,https://static-01.daraz.pk/p/ebbb5b2539ced23cf6717bd5a4edc27c.jpg,5,91,//www.daraz.pk/products/-i395989208-s1921195519.html?search=1
1pcs LED Alphabet Battery Operated All Led Letter A TO Z For Night Lights Wedding Birthday Party For Room and Decoration Using Without Electricity,759.00,https://static-01.daraz.pk/p/daac7993a2f6446af659f3df1a0f63e4.jpg,4.6,597,//www.daraz.pk/products/1pcs-led-alphabet-battery-operated-all-led-letter-a-to-z-for-night-lights-wedding-birthday-party-for-room-and-decoration-using-without-electricity-i171398145-s1342104853.html?search=1
E.E Thread - Dhaga - Nalki - 60 Pieces - Different Colors - Home Sewing Threads Package,699.00,https://static-01.daraz.pk/p/d77f87b4ca544a3caa73081544cb4bb2.jpg,4,223,//www.daraz.pk/products/ee-60-i227382959-s2369425738.html?search=1
HLstar® N35 Air buds TWS Airpods _ with Super Sound Gaming Wireless Earphones Low Latency Super Bass Hifi Stereo Handfree Music Bluetooth 5.2 Headsets With HD Noise Reduction Headphone With Microphone For Mobile,1149,https://static-01.daraz.pk/p/1bc7c6d26759b01a320c2ae7fd477d6c.jpg,4.4,72,//www.daraz.pk/products/hlstarn35-tws-hifi-52-hd-i432598829-s2225681913.html?search=1
Pack of 57 pcs theme set Birthday Decoration Items for Boys and girls .1 banner.1 arch tape.1 glue and 54 different colors balloons Kit as per photos | Blue Birthday Decorations for Husband | Blue and Silver Balloons for Birthday Decorations for Boys,598.00,https://pk-live-21.slatic.net/kf/Sf361e2784d0745c0a1adfb30c08b3870d.jpg,4.3,430,//www.daraz.pk/products/57-i435980752-s2462432983.html?search=1
BNB Rice Facewash 120ml,750.00,https://static-01.daraz.pk/p/ca11bd5662deb0234446c811ae9c4400.jpg,4.7,760,//www.daraz.pk/products/bnb-rice-facewash-120ml-i456691852-s2162379810.html?search=1
HONDA CITY 2009-22 VELVET DASHBOARD MAT,1999.00,https://static-01.daraz.pk/p/70258aff307811d0178d57b2791a95b5.jpg,5,13,//www.daraz.pk/products/honda-city-2009-22-velvet-dashboard-mat-i407823089-s1956599224.html?search=1
Hontinga for Vivo Y20 2021 Y20i Y20S Y12S Y20S G Back Cover Luxury 6D Plating Lover Heart Side Pattern Case Soft Silicone Square Mobile Cover,626.00,https://static-01.daraz.pk/p/31e43b41776eaaf93575a828f6a676df.jpg,4.8,452,//www.daraz.pk/products/hontinga-for-vivo-y20-2021-y20i-y20s-y12s-y20s-g-back-cover-luxury-6d-plating-lover-heart-side-pattern-case-soft-silicone-square-mobile-cover-i254110033-s1470659018.html?search=1
Premium Car Wash Shampoo and Wax | Lavender Fragrance | High Foaming Formula | 5 Litre,1199.00,https://static-01.daraz.pk/p/0be5605adcb23553c06395410a206b47.png,4.6,63,//www.daraz.pk/products/5-i435990556-s2391867070.html?search=1
Baby Cycle 12 inch Kids Bicycle With Front Basket & Supporting Tire 2-5 Years Old Baby,4199.00,https://static-01.daraz.pk/p/f2ffb0c62346654e1608da3a421de054.jpg,4.6,90,//www.daraz.pk/products/12-2-5-i432065213-s2273138805.html?search=1
15-Piece Poster Color Set,170.00,https://static-01.daraz.pk/p/69c16b7381f008cd343fc5351bf40254.png,4.9,22,//www.daraz.pk/products/15-i517852161-s2452229230.html?search=1
Visual Art Diary Signature A6/A5/A4/A3 120page 110gsm,500.00,https://static-01.daraz.pk/p/c976d98705d210ce6fd7edafb325aa31.jpg,4.8,166,//www.daraz.pk/products/mont-marte-signature-visual-art-diary-110gsm-a4a5-120-page-i190788068-s1692369610.html?search=1
Multiple colors Straps For Mi Band 4 Straps / Mi band 3 Straps  / M4 Straps / M3 Straps Multiple colors Strap,299.00,https://static-01.daraz.pk/p/d437b6c60430dd5d2fbdc5e9a118d06e.jpg,4.7,1519,//www.daraz.pk/products/mi-4-mi-3-m4-m3-i143592412-s1412770120.html?search=1
"Makeup Blender Sponges Set 10 PCs with Jar, Foundation Blending Sponge, Cosmetics Puff, 10 Pcs Multiple Shapes and Colour with jar.",749.00,https://static-01.daraz.pk/p/19e06e0a7c7002c69cbb00ea4a1d1b8c.jpg,4.8,76,//www.daraz.pk/products/10-i433582451-s2316747743.html?search=1
Outdoor Sport Bags T60 Waterproof luggage/travel Bag/Gym Sport Backpack Multifunctional Sports Bag,1799.00,https://static-01.daraz.pk/p/834586078f62f36c3d095ab17852d6a5.jpg,4.9,27,//www.daraz.pk/products/t60-i465496190-s2199373543.html?search=1
For OPPO A15 Case Cartoon Lovely Cute Bow Stitch Strawberry Bear Tiger Shape Silicone Soft Shell Cases For OPPO A15S Case Cover,1064.00,https://static-01.daraz.pk/p/331975961a16edfa918051a96a46ad9e.jpg,4.9,55,//www.daraz.pk/products/a15-a15s-i250673335-s1722028017.html?search=1
SHERICE Acrylic Rotating Jewelry Organizer with Lid Transparent | Ear Rings & Necklace_Bracelets Holder | Rotating Makeup Organizer,999.00,https://static-01.daraz.pk/p/9654c048552b0a157762350a85b45f57.jpg,4.4,524,//www.daraz.pk/products/rotate-able-jewellery-organizers-storage-box-ear-ring-holder-earringgs-stand-new-gift-for-girls-two-sided-with-lock-glass-earring-cupboard-tray-drawer-plastic-small-jewelry-box-cosmetic-container-neck-lace-lipstick-acrylic-vanity-hanger-stand-i379437450-s1872838840.html?search=1
Pack of 6 Stretchable Tights Pajamas Leggings For Girls Soft Comfortable Material Tights-Durable Fabric-Multicolor,1399.00,https://static-01.daraz.pk/p/8644c70b805740e7efb6d9ef01dba507.jpg,4.5,119,//www.daraz.pk/products/6-i178354130-s1355244085.html?search=1
Wax Heater Machine + FREE Wax Beans & Wooden Spatula | Wax Warmer,1470.00,https://static-01.daraz.pk/p/f0190b5940f2990dbf5af6faaebc35f7.jpg,4.4,640,//www.daraz.pk/products/professional-pro-wax-100-wax-heater-machine-with-wax-beans-wooden-spatula-and-sticks-wax-machine-beans-heater-for-women-with-beans-waxing-machine-kit-body-hair-waxing-heater-machine-for-face-hair-pro-wax100-heater-machine-200-small-double-mini-pink-black-i214282839-s2039805082.html?search=1
FASHION! 2 GAZ/ BIG SIZE (3.75 WIDE) FINE QUALITY MILKY SHUTTLE LACE FOR WOMEN CLOTHES,400.00,https://static-01.daraz.pk/p/c91ea53bd8ab33a1da0a5d212818e635.jpg,4.8,82,//www.daraz.pk/products/fashion-2-gaz-big-size-375-wide-fine-quality-milky-shuttle-lace-for-clothes-fancy-lace-for-women-clothes-i403189933-s2229875204.html?search=1
"Luxury Techmanistan 24 Pieces Stainless Steel Golden Cutlery Set, Polished Cutlery For 6 People, Stainless Steel Cutlery incl. Knife, Fork, Spoon, Teaspoon, Cutlery Gift Box",4799.00,https://pk-live-21.slatic.net/kf/Scf2a7f6dbf0a4d5eacc772dea640c3b1L.jpg,4.9,48,//www.daraz.pk/products/24-6-i481042776-s2433606758.html?search=1
Original 100% Vivo_ 44w Flash charger Original Vivo_ Dual Engine charger for Vivo_V20 Se V19 V20 V23 V23e 5G  V23 5G V25 Pro 5G V25e V 25 5G V29e 5G V29 5G V27 Y27s V21 V21e V17 Pro X50 Pro X60 Fast Flash Charging Dual Engine Charging Charge,4500.00,https://static-01.daraz.pk/p/1ff5e1870c6f5d11eb0293fd2f4a0a3a.jpg,4.9,78,//www.daraz.pk/products/33w-44w-55w-80w-20-c-usb-v19-v20-se-v20-v21e-v21-5g-v23e-5g-v23-5g-v25-5g-v25e-v-25-5g-x50-x50-x60-x60-x70-x80-5g-x80-5g-y53s-y73-i430789541-s2057190675.html?search=1
